cuenta,shortCode,fecha,url,views,likes,comentarios,duracion_seg,caption,compartidas,transcript
tonyrobbins,DRVg3xzkal_,2025-11-21,https://www.instagram.com/p/DRVg3xzkal_/,138561,20255,497,139.566,"One small act of kindness can change a life. I know, because it changed mine.   When I was 11, a stranger showed up at our door with a Thanksgiving meal we never expected. That moment didn’t just fill our table — it filled my heart with hope. It proved that strangers care, and it sparked a lifelong mission to end hunger.   Today, that mission lives on through @thetonyrobbinsfoundation’s Basket Brigade program 🧡🙏🏼,  a volunteer-powered tradition that’s delivered millions of baskets to families around the world. And I want to give a huge, heartfelt thank-you to our incredible RRI team and our generous donors who helped us deliver baskets to San Diego families this year – and to the countless Basket Brigades across the world who are gathering to help deliver baskets to families during Thanksgiving and Christmas.    The secret to living is GIVING!    And here’s the beautiful part: you don’t need a program to make an impact. Share a meal. Invite someone to your holiday table. Look for ways to give back in your own community. Even the smallest gesture can lift someone more than you realize.   Check out this video highlighting just a few of the amazing organizations and volunteers carrying on the Basket Brigade tradition. If you want to join in, comment GIVE and I’ll send you more info.   Let’s make this season one of connection, kindness, and reminding each other that STRANGERS CARE.",2680,
jackhneel,DWYVSzlig8o,2026-03-27,https://www.instagram.com/p/DWYVSzlig8o/,149677,6735,353,46.8,comment “larry” for this episode,4214,
julianealborna,DEjGLzvsjU0,2025-01-08,https://www.instagram.com/p/DEjGLzvsjU0/,99788,15351,235,57.166,El conejo blanco se fue al link de mi perfil.🐇 Síguelo. #julianealborna,1119,
jackhneel,DWiNTbUCuzD,2026-03-31,https://www.instagram.com/p/DWiNTbUCuzD/,87747,6138,112,74.633,comment “larry” for the full episode!,1868,
tonyrobbins,DRw3NsRESMR,2025-12-02,https://www.instagram.com/p/DRw3NsRESMR/,33388,3043,254,132.4,"We’re creating something historic… and I want you to be part of it. 🎤🌍  COMMENT ‘VERSE’ to donate +  join the biggest music movement in history!  On December 16, we’re gathering some of the world’s top artists at the @iheartradio Theater in Los Angeles to create a brand-new anthem LIVE, produced by my friend and legendary music producer, Jimmy Jam @flytetymejam.  This moment is part of our @100billionmeals Challenge, powered by Round It Up®️, a mission to deliver 100 BILLION MEALS over the next decade. With partners around the world, we’ve already helped provide 62 billion meals in the past 3 years, and now, with your help and this song, we can get even closer to that goal. 🙏  And this recording session will be opened to the WORLD. We’re hosting it live on @zoom so anyone, anywhere, can join this movement in real time. ❤️  Here’s how you can be part of history:  👉 Donate $10+ to provide 44 meals and get guaranteed access to participate on the Zoom  👉 Become A Lifesaver Member for $19.95/Month: Includes access to the live Zoom experience and a chance to appear in the final “Next Verse” Chorus recording with a special Zoom background alongside multiple legendary artists. Members also get the opportunity to be invited to join in person in Los Angeles on the 16th, provide 1,000+ meals per year with their membership, and receive additional perks and announcements throughout the year.  👉 Submit your own verse on social media using #TheNextVerse and add your words to this global anthem!  This isn’t just a recording session, it’s going to be the BIGGEST music movement in HISTORY to end world hunger. It’s a call to rise up, use our voices, and help feed millions more.  Let’s make a song that doesn’t just inspire people… Let’s make a song that feeds the world.  Be the verse. Be the voice. Be the difference. #TheNextVerse",856,
julianealborna,DEB-CdMuKxk,2024-12-26,https://www.instagram.com/p/DEB-CdMuKxk/,1096090,254538,1097,87.666,Te tatuarías la cara si todo saldría bien? #julianealborna,23126,
julianealborna,DEloWjmM38J,2025-01-09,https://www.instagram.com/p/DEloWjmM38J/,161465,32092,353,89.25,Te parece raro que saque 100 dólares de la nada? #julianealborna,4420,
julianealborna,DEWKtUhsWyR,2025-01-03,https://www.instagram.com/p/DEWKtUhsWyR/,130676,24052,201,90.0,En qué momento decidiste ver este video? #julianealborna,2017,
julianealborna,DETddfGPvAg,2025-01-02,https://www.instagram.com/p/DETddfGPvAg/,215351,40821,248,88.916,Tu corazón tiene un poder que no estás usando. #julianealborna,7542,
julianealborna,DEEcffZs3zT,2024-12-27,https://www.instagram.com/p/DEEcffZs3zT/,370752,79256,526,90.711,Tienes un hermano gemelo que no conoces. #julianealborna,11305,
julianealborna,DEOaJ6Tv26d,2024-12-31,https://www.instagram.com/p/DEOaJ6Tv26d/,129976,23678,121,76.625,Por qué la noche da más miedo? #julianealborna,2573,
julianealborna,DEGzqMtsLwW,2024-12-28,https://www.instagram.com/p/DEGzqMtsLwW/,160300,30051,280,86.875,La tierra te está intentando decir algo. #julianealborna,3635,
jackhneel,DXoKlzuigUc,2026-04-27,https://www.instagram.com/p/DXoKlzuigUc/,9763,145,7,54.387,,16,
tonyrobbins,DRAfH-VkSyy,2025-11-13,https://www.instagram.com/p/DRAfH-VkSyy/,50775,3386,277,74.365,"New episode of The Holy Grail of Investing Podcast with U.S. Secretary of Energy Chris Wright is out now. 🎙️  👉 Comment PODCAST to watch.  In this conversation, Christopher Zook and I sit down with @secretarywright for a powerful look at the innovations and strategies shaping America’s long-term competitiveness — from breakthroughs in AI and quantum computing to the future of affordable, reliable, and secure energy. 🤖🔋  Secretary Wright also discusses removing regulatory barriers, improving public–private collaboration, and the opportunities in natural gas, nuclear power, fusion research, and energy storage. ⚡  If you’re interested in understanding the trends influencing the economy and the developments shaping the years ahead, make sure you watch this episode.  👉 Comment PODCAST and I’ll DM you the link.",227,
tonyrobbins,DRDDmCGkemV,2025-11-14,https://www.instagram.com/p/DRDDmCGkemV/,29370,2523,504,45.211,"Join us this Saturday, November 15 at 3:30PM ET / 12:30PM PT for a special episode of Energy for Life, streaming exclusively on the Tony Robbins Network — where we’ll explore powerful insights that can help you live with more clarity, vitality, and intention right now.   👉 Comment “WATCH” and I’ll send you the link to tune in.  Energy fuels everything: our joy, our passion, our capacity to love and to truly live. ⚡❤️‍🔥  But living longer is only part of the picture. What really matters is LIVING BETTER. Yet when a breakthrough happens in the health world, it takes an average of 17 years before your local clinician actually learns about it.  👉 Comment “WATCH” and I’ll send you the link to tune in and learn how to reset and revitalize your body so you can live your most extraordinary life. 🌱✨",177,
tonyrobbins,DQcONsRkXSi,2025-10-30,https://www.instagram.com/p/DQcONsRkXSi/,74454,3276,357,101.066,"🚨We’re in the middle of a real emergency. Because of the government shutdown and the fact that SNAP is running out of funds, 42 million Americans who rely on food assistance could be left without help.  Type GIVE in the comments if you’re ready to STEP UP and help our brothers and sisters in need.  That’s 42 million people — families, children, and seniors — who will go hungry unless WE, the people, step up.  I’m partnering with @sharingexcess, an extraordinary nonprofit that rescues and redistributes surplus food nationwide. I’ve personally committed to 50 truckloads of food — that’s 1.5 million pounds, enough to feed 4,000 families for a full month.  But this crisis is far bigger than any one of us. We need your help right now.  $1,290 sponsors one truckload of food — 30,000 pounds — enough to feed more than 80 families for a month.  Please join me in filling the gap during this critical time. Every truck, every dollar, every act of generosity matters. Thank you for your compassion and your willingness to step up when it matters most. ❤️🙏",581,
jackhneel,DWMcwcxD473,2026-03-22,https://www.instagram.com/p/DWMcwcxD473/,502,8,1,42.625,,0,
julianealborna,DEdhe9fvBE6,2025-01-05,https://www.instagram.com/p/DEdhe9fvBE6/,312643,69393,417,55.708,Ya puedes pedir tu hipnosis. Sigue al conejo blanco del link en mi perfil. #julianealborna,3650,
jackhneel,DWP5vjnE0hl,2026-03-24,https://www.instagram.com/p/DWP5vjnE0hl/,12071,537,15,38.566,comment “poppy” for this episode,44,
jackhneel,DWM6WcWEqSh,2026-03-22,https://www.instagram.com/p/DWM6WcWEqSh/,32182,2241,158,48.9,"comment “poppy” for the full episode!   Naz Dumanskyy and Rafeh Qazi built an AI tool valued at $100M in 11 months (No Funding)   They were teaching people how to code on YouTube, and thought “Why don’t we just do this ourselves?” They dumped their girlfriends, moved to San Francisco, and today are the founders of Poppy AI, a content tool for creators, copywriters, and business owners.",504,
jackhneel,DWMjVMsD02j,2026-03-22,https://www.instagram.com/p/DWMjVMsD02j/,536,8,0,50.216,,0,
jackhneel,DWNUr6Pj_-Q,2026-03-23,https://www.instagram.com/p/DWNUr6Pj_-Q/,12969,886,41,22.966,comment “poppy” for this podcast,158,
julianealborna,DE1QTW_sqs9,2025-01-15,https://www.instagram.com/p/DE1QTW_sqs9/,410210,90246,247,90.0,Imagina que tu collar te da electricidad. #julianealborna,3615,
tonyrobbins,DQrsHk-EXxK,2025-11-05,https://www.instagram.com/p/DQrsHk-EXxK/,149958,14894,314,22.133,Life doesn’t decide how we feel.  It’s the meaning we give it.  And that meaning is always ours to choose.,5575,
julianealborna,DEyPIs4vhI3,2025-01-13,https://www.instagram.com/p/DEyPIs4vhI3/,96198,12151,103,87.583,Podrías morir antes de morir. #julianealborna,712,
jackhneel,DWM7UbuEljA,2026-03-22,https://www.instagram.com/p/DWM7UbuEljA/,1074,14,2,25.066,comment “poppy” for the full episode,1,
julianealborna,DEgoUiLs7iY,2025-01-07,https://www.instagram.com/p/DEgoUiLs7iY/,191924,27961,322,86.541,Podrías ponerte súper high solo con tus audífonos. #julianealborna,2870,
jackhneel,DWRrnyTiuLs,2026-03-24,https://www.instagram.com/p/DWRrnyTiuLs/,14282,812,43,42.133,comment “poppy” for the podcast,81,
jackhneel,DWXm2DkitIS,2026-03-27,https://www.instagram.com/p/DWXm2DkitIS/,130388,6523,225,56.076,comment “larry” for the full episode,626,
jackhneel,DWIyFxeEyLP,2026-03-21,https://www.instagram.com/p/DWIyFxeEyLP/,2931,64,1,46.504,,0,
julianealborna,DEvmWsdPqii,2025-01-12,https://www.instagram.com/p/DEvmWsdPqii/,144562,27026,137,88.713,El color que ves es el mismo que ven los demás? #julianealborna,1475,
tonyrobbins,DSDR62cEaUC,2025-12-09,https://www.instagram.com/p/DSDR62cEaUC/,48072,7962,133,88.121,Nothing in life has any meaning except the meaning we give it.  Two men lived the same nightmare. One came out believing the world couldn’t be trusted. The other came out determined to love more deeply because he saw how fragile life can be.  Same experience. Two completely different lives.  Meaning equals emotion and emotion equals life. Choose consciously and wisely.  #DateWithDestiny2025,1834,
tonyrobbins,DPzmsa1En2c,2025-10-14,https://www.instagram.com/p/DPzmsa1En2c/,43147,3415,251,439.083,"That’s a wrap, ANAHEIM! 🔥  Unleash the Power Within took us back to California for the first time in six years, and what a homecoming it was! Being back where this journey began, surrounded by family, friends, and this incredible community, was something truly special. Here’s the full recap, enjoy this peek inside the @hondacenter!   11,000 in the room. 6,000 more from 104 countries. One unstoppable community. 🌎  Sage and I are still riding the wave of COLLECTIVE ENERGY, LOVE, GROWTH, and COMMITMENT flowing from thousands of souls stepping into a higher identity and a life of meaning.   This was our first and last Unleash the Power Within stateside in 2025, and you made it one we’ll never forget.  If you were in the room, you already know — we’re heading to MIAMI in 2026 for our next in-person Unleash the Power Within! This one sold out, so don’t wait.   👉 Type MIAMI in the comments and I’ll send you the details, including a limited-time offer.  THANK YOU from the bottom of our hearts to everyone who made this event possible, and to every single one of you who showed up and played full out. Together, we broke through and made the decision to RAISE OUR STANDARDS — not just for ourselves, but to transform every part of our lives and show up for others with greater love, purpose, and impact. ❤️👊🙌",568,
jackhneel,DWP0NtaE6EZ,2026-03-24,https://www.instagram.com/p/DWP0NtaE6EZ/,836,9,3,32.566,,5,
jackhneel,DWMW87bERp9,2026-03-22,https://www.instagram.com/p/DWMW87bERp9/,535,7,0,27.861,,0,
jackhneel,DXZopJYikwH,2026-04-21,https://www.instagram.com/p/DXZopJYikwH/,99662,15701,212,66.033,,3084,
jackhneel,DV7ZuvsCgjA,2026-03-16,https://www.instagram.com/p/DV7ZuvsCgjA/,1113074,156181,1302,42.586,comment “spirit” for the episode,44841,
jackhneel,DWHN-C9E4Xn,2026-03-20,https://www.instagram.com/p/DWHN-C9E4Xn/,637,13,1,52.177,,0,
tonyrobbins,DPt2jgPkfCZ,2025-10-12,https://www.instagram.com/p/DPt2jgPkfCZ/,161714,14950,575,27.152,"If you want to be a CREATOR of your experience, you can’t buy into the meanings the world gives you.  You must become the MASTER OF YOUR MEANING, because the quality of your life is the emotion you consistently live in.  That’s the work happening here at #TonyRobbinsUPW",5091,
jackhneel,DWIM_dnk2ME,2026-03-21,https://www.instagram.com/p/DWIM_dnk2ME/,174,2,0,34.993,,0,
tonyrobbins,DQKLaRzCWMP,2025-10-23,https://www.instagram.com/p/DQKLaRzCWMP/,59329,2132,169,60.059,"Congratulations to @janemarie.chen on the release of her extraordinary new memoir, Like A Wave We Break. Jane’s journey is one of courage, purpose, and transformation.  I met Jane years ago when she founded EMBRACE, a foundation designed to create portable incubators to save the lives of premature babies in some of the most challenging places on earth. She was struggling at the time both personally and financially, so I committed over $1 million in support and I’m proud to tell you that Jane’s story is one that will inspire you. She faced incredible challenges, yet her mission and her heart helped her to push through.  The goal we set together was to save ONE MILLION babies around the world and I’m thrilled to tell you that Jane and EMBRACE have saved that many lives!   In her book, Jane shares the incredible story of grace and pure synchronicity that brought us together at just the right time.  Jane’s story is a beautiful example of living a life of service. Her poignant book illustrates how we can use our struggles to serve others — and is a powerful reminder that life is not about what happens to us, but the meaning we give to it. This is a must-read for anyone who is seeking to live with greater purpose and self-awareness.   I can’t wait to have Jane join me on the new Tony Robbins Network this fall where we’ll dive deeper into her story.  Like A Wave We Break is available now — comment BOOK and I’ll send you the link! 📘👇",204,
